,budget,revenue
2934,21000000,32189727
2935,21000000,32204030
2936,21000000,32222567
2937,21000000,32248241
2938,21000000,32255440
2939,21000000,32287044
2940,21150000,32438988
2941,21500000,32482682
2942,21800000,32483410
2943,22000000,32556119
2944,22000000,32645546
2945,22000000,32726956
2946,22000000,32768670
2947,22000000,32801173
2948,22000000,32848185
2949,22000000,32861136
2950,22000000,32935319
2951,22000000,32973937
2952,22000000,33000000
2953,22000000,33000000
2954,22000000,33000337
2955,22000000,33013805
2956,22000000,33333531
2957,22000000,33372606
2958,22000000,33395426
2959,22000000,33395426
2960,22000000,33400000
2961,22000000,33400000
2962,22000000,33456317
2963,22000000,33459416
2964,22000000,33463969
2965,22000000,33526835
2966,22000000,33561137
2967,22000000,33583175
2968,22000000,33662874
2969,22000000,33736689
2970,22000000,33759266
2971,22000000,33788161
2972,22000000,33800000
2973,22000000,33828318
2974,22000000,33833201
2975,22000000,33889159
2976,22000000,33946224
2977,22000000,33956608
2978,22000000,34000000
2979,22000000,34077920
2980,22000000,34227298
2981,22000000,34234008
2982,22000000,34251525
2983,22000000,34252847
2984,22000000,34266564
2985,22000000,34416893
2986,22000000,34441873
2987,22000000,34522221
2988,22000000,34560577
2989,22000000,34566746
2990,22000000,34573780
2991,22000000,34604000
2992,22000000,34619699
2993,22000000,34670720
2994,22000000,34700291
2995,22000000,34705850
2996,22000000,34725000
2997,22500000,34742066
2998,22500000,34786960
2999,22700000,34793160
3000,22997992,34808403
3001,23000000,34872033
3002,23000000,34942188
3003,23000000,34994648
3004,23000000,35000000
3005,23000000,35000000
3006,23000000,35007180
3007,23000000,35057696
3008,23000000,35078241
3009,23000000,35134820
3010,23000000,35150960
3011,23000000,35168966
3012,23000000,35294470
3013,23000000,35300645
3014,23000000,35323292
3015,23000000,35387212
3016,23000000,35401758
3017,23000000,35402320
3018,23000000,35419397
3019,23000000,35424826
3020,23000000,35431113
3021,23000000,35485056
3022,23000000,35485608
3023,23000000,35509515
3024,23000000,35564473
3025,23000000,35619521
3026,23000000,35692920
3027,23000000,35739755
3028,23000000,35743308
3029,23000000,35763605
3030,23000000,35841901
3031,23000000,35856053
3032,23000000,35926213
3033,23000000,35931410
3034,23000000,35976000
3035,23000000,35991087
3036,23000000,36037909
3037,23600000,36098382
3038,24000000,36133014
3039,24000000,36160375
3040,24000000,36230219
3041,24000000,36348784
3042,24000000,36351350
3043,24000000,36400360
3044,24000000,36433975
3045,24000000,36450736
3046,24000000,36516012
3047,24000000,36602000
3048,24000000,36606743
3049,24000000,36609966
3050,24000000,36609995
3051,24000000,36620508
3052,24000000,36642838
3053,24000000,36690067
3054,24000000,36733909
3055,24000000,36754634
3056,24000000,36779296
3057,24000000,36800000
3058,24000000,36850101
3059,24000000,36869414
3060,24000000,36893721
3061,24000000,36894225
3062,24000000,36911617
3063,24000000,36993168
3064,24000000,37000000
3065,24000000,37036004
3066,24000000,37095657
3067,24000000,37141130
3068,24000000,37170057
3069,24000000,37295445
3070,24000000,37311672
3071,24000000,37317558
3072,24000000,37384046
3073,24500000,37597471
3074,24665810,37664855
3075,25000000,37672350
3076,25000000,37710610
3077,25000000,37799643
3078,25000000,37930465
3079,25000000,37962774
3080,25000000,38000000
3081,25000000,38058335
3082,25000000,38105395
3083,25000000,38119483
3084,25000000,38122105
3085,25000000,38135878
3086,25000000,38159905
3087,25000000,38251425
3088,25000000,38275483
3089,25000000,38307627
3090,25000000,38348988
3091,25000000,38368909
3092,25000000,38399961
3093,25000000,38413606
3094,25000000,38435947
3095,25000000,38502340
3096,25000000,38505009
3097,25000000,38574362
3098,25000000,38610009
3099,25000000,38629478
3100,25000000,38697217
3101,25000000,38748395
3102,25000000,38755073
3103,25000000,38793283
3104,25000000,38869464
3105,25000000,38955598
3106,25000000,38992758
3107,25000000,39031337
3108,25000000,39041505
3109,25000000,39053061
3110,25000000,39071603
3111,25000000,39143839
3112,25000000,39171130
3113,25000000,39187783
3114,25000000,39267515
3115,25000000,39300000
3116,25000000,39321715
3117,25000000,39340177
3118,25000000,39363635
3119,25000000,39407616
3120,25000000,39421467
3121,25000000,39438674
3122,25000000,39459427
3123,25000000,39462438
3124,25000000,39514713
3125,25000000,39673161
3126,25000000,39673162
3127,25000000,39723096
3128,25000000,39846344
3129,25000000,40002112
3130,25000000,40031879
3131,25000000,40084041
3132,25000000,40100000
3133,25000000,40105542
3134,25000000,40203020
3135,25000000,40222729
3136,25000000,40263020
3137,25000000,40270895
3138,25000000,40272135
3139,25000000,40283321
3140,25000000,40346186
3141,25000000,40382659
3142,25000000,40400657
3143,25000000,40423945
3144,25000000,40452643
3145,25000000,40485039
3146,25000000,40492759
3147,25000000,40547440
3148,25000000,40577001
3149,25000000,40590000
3150,25000000,40716963
3151,25000000,40828540
3152,25000000,40846082
3153,25000000,40855419
3154,25000000,40903593
3155,25000000,40940662
3156,25000000,40996665
3157,25000000,41009669
3158,25000000,41037742
3159,25000000,41092328
3160,25000000,41158757
3161,25000000,41170784
3162,25000000,41205099
3163,25000000,41227069
3164,25000000,41230799
3165,25000000,41237648
3166,25000000,41296320
3167,25000000,41325328
3168,25000000,41382841
3169,25000000,41387687
3170,25000000,41400000
3171,25000000,41480851
3172,25000000,41482207
3173,25000000,41512007
3174,25000000,41590886
3175,25000000,41596251
3176,25000000,41604473
3177,25000000,41610884
3178,25000000,41627431
3179,25000000,41637263
3180,25000000,41744718
3181,25000000,41797066
3182,25000000,41797583
3183,25000000,41819064
3184,25000000,41833347
3185,25000000,41863726
3186,25000000,41895491
3187,25000000,41954997
3188,25000000,42000000
3189,25000000,42000000
3190,25000000,42045846
3191,25000000,42064105
3192,25000000,42093706
3193,25000000,42105111
3194,25000000,42277365
3195,25000000,42285169
3196,25000000,42300873
3197,25000000,42313354
3198,25000000,42333295
3199,25000000,42365581
3200,25000000,42487390
3201,25000000,42629776
3202,25000000,42664410
3203,25000000,42721196
3204,25000000,42724017
3205,25000000,42792561
3206,25000000,42886719
3207,25000000,42930462
3208,25000000,42931041
3209,25000000,42972994
3210,25000000,43000000
3211,25000000,43058898
3212,25000000,43061982
3213,25000000,43101594
3214,25000000,43165571
3215,25000000,43318349
3216,25000000,43455230
3217,25000000,43493123
3218,25000000,43528634
3219,25000000,43545364
3220,25000000,43650785
3221,25000000,43656822
3222,25000000,43848069
3223,25000000,43928932
3224,25000000,43967255
3225,25000000,43984230
3226,25000000,44000000
3227,25000000,44017374
3228,25000000,44030246
3229,25000000,44065653
3230,25000000,44091067
3231,25000000,44196684
3232,25000000,44332015
3233,25000000,44349000
3234,25000000,44350926
3235,25000000,44352417
3236,25000000,44434439
3237,25000000,44456478
3238,25000000,44460850
3239,25000000,44547681
3240,25000000,44703995
3241,25000000,44785053
3242,25000000,44793222
3243,25000000,44806783
3244,25000000,44862187
3245,25000000,44907260
3246,25000000,44909486
3247,25000000,45236543
3248,25000000,45300000
3249,25000000,45300000
3250,25000000,45361000
3251,25000000,45465299
3252,25000000,45479110
3253,25100000,45554533
3254,25300000,45636368
3255,25485000,45681173
3256,25500000,45735397
3257,25530000,45742101
3258,26000000,45833132
3259,26000000,45892212
3260,26000000,45916769
3261,26000000,45967935
3262,26000000,46044400
3263,26000000,46118097
3264,26000000,46122355
3265,26000000,46201432
3266,26000000,46216641
3267,26000000,46221189
3268,26000000,46236000
3269,26000000,46243000
3270,26000000,46357676
3271,26000000,46396427
3272,26000000,46442528
3273,26000000,46471023
3274,26000000,46546197
3275,26000000,46616067
3276,26000000,46665856
3277,26000000,46683377
3278,26000000,46770602
3279,26000000,46836394
3280,26000000,46905889
3281,26000000,46908987
3282,26000000,47000000
3283,26000000,47000000
3284,26000000,47042000
3285,26000000,47088990
3286,26000000,47126295
3287,26000000,47175038
3288,26000000,47241945
3289,26000000,47267001
3290,26000000,47351251
3291,26000000,47383689
3292,26000000,47410000
3293,26350000,47434430
3294,27000000,47542841
3295,27000000,47624253
3296,27000000,47664559
3297,27000000,47738099
3298,27000000,47801389
3299,27000000,47951979
3300,27000000,48017402
3301,27000000,48027970
3302,27000000,48063435
3303,27000000,48065672
3304,27000000,48093211
3305,27000000,48126384
3306,27000000,48169156
3307,27000000,48169908
3308,27000000,48190704
3309,27000000,48428063
3310,27000000,48451803
3311,27000000,48522832
3312,27000000,48548426
3313,27000000,48572000
3314,27000000,48623572
3315,27000000,48668907
3316,27000000,48795021
3317,27000000,48814909
3318,27000000,48878502
3319,27000000,49000000
3320,27000000,49002684
3321,27000000,49050886
3322,27000000,49084830
3323,27000000,49111202
3324,27000000,49114016
3325,27000000,49263404
3326,27000000,49469904
3327,27000000,49554002
3328,27220000,49627779
3329,27440000,49718611
3330,27500000,49779728
3331,27500000,49797148
3332,28000000,49800000
3333,28000000,49830607
3334,28000000,50000000
3335,28000000,50000000
3336,28000000,50000000
3337,28000000,50000000
3338,28000000,50007546
3339,28000000,50012507
3340,28000000,50041732
3341,28000000,50068310
3342,28000000,50159144
3343,28000000,50163103
3344,28000000,50282766
3345,28000000,50315140
3346,28000000,50365377
3347,28000000,50451307
3348,28000000,50549107
3349,28000000,50650079
3350,28000000,50671850
3351,28000000,50700000
3352,28000000,50750000
3353,28000000,50752337
3354,28000000,50871113
3355,28000000,50877145
3356,28000000,50888000
3357,28000000,50907234
3358,28000000,50907422
3359,28000000,51053787
3360,28000000,51070807
3361,28000000,51132598
3362,28000000,51142659
3363,28000000,51148651
3364,28000000,51155219
3365,28000000,51164106
3366,28000000,51249404
3367,28000000,51376861
3368,28000000,51416464
3369,28000000,51525171
3370,28000000,51680201
3371,28000000,51684798
3372,28000000,51702483
3373,28000000,51801187
3374,28000000,51842679
3375,28000000,51881013
3376,28000000,51973029
3377,28000000,52034889
3378,28000000,52223306
3379,28000000,52277485
3380,28000000,52287000
3381,28000000,52293982
3382,29000000,52302796
3383,29000000,52304001
3384,29000000,52322400
3385,29000000,52395996
3386,29000000,52424533
3387,29000000,52501541
3388,29000000,52614445
3389,29000000,52615806
3390,29000000,52882018
3391,29000000,52970014
3392,29000000,53000000
3393,29500000,53000000
3394,30000000,53181600
3395,30000000,53187659
3396,30000000,53213633
3397,30000000,53267000
3398,30000000,53302314
3399,30000000,53478166
3400,30000000,53653224
3401,30000000,53676580
3402,30000000,53825515
3403,30000000,53830415
3404,30000000,53854588
3405,30000000,53898845
3406,30000000,53909751
3407,30000000,53977250
3408,30000000,54215416
3409,30000000,54249294
3410,30000000,54418872
3411,30000000,54586584
3412,30000000,54600000
3413,30000000,54667954
3414,30000000,54674226
3415,30000000,54682547
3416,30000000,54700105
3417,30000000,54744738
3418,30000000,54819301
3419,30000000,54837234
3420,30000000,54926886
3421,30000000,54956140
3422,30000000,54999651
3423,30000000,55000000
3424,30000000,55011732
3425,30000000,55041367
3426,30000000,55041738
3427,30000000,55112356
3428,30000000,55157539
3429,30000000,55181129
3430,30000000,55184721
3431,30000000,55198285
3432,30000000,55247881
3433,30000000,55494066
3434,30000000,55495563
3435,30000000,55534455
3436,30000000,55583804
3437,30000000,55675257
3438,30000000,55707411
3439,30000000,55987321
3440,30000000,56070433
3441,30000000,56255142
3442,30000000,56298474
3443,30000000,56308881
3444,30000000,56309766
3445,30000000,56359980
3446,30000000,56422687
3447,30000000,56489558
3448,30000000,56505065
3449,30000000,56666667
3450,30000000,56681566
3451,30000000,56702901
3452,30000000,56714147
3453,30000000,56715371
3454,30000000,56870414
3455,30000000,56932305
3456,30000000,57059003
3457,30000000,57096190
3458,30000000,57103895
3459,30000000,57120318
3460,30000000,57138719
3461,30000000,57223890
3462,30000000,57231524
3463,30000000,57269863
3464,30000000,57284237
3465,30000000,57319029
3466,30000000,57400547
3467,30000000,57469467
3468,30000000,57479076
3469,30000000,57490374
3470,30000000,57500000
3471,30000000,57504069
3472,30000000,57588485
3473,30000000,57750000
3474,30000000,57777106
3475,30000000,57881056
3476,30000000,57891803
3477,30000000,57915972
3478,30000000,57958696
3479,30000000,58000000
3480,30000000,58058367
3481,30000000,58401898
3482,30000000,58405313
3483,30000000,58620973
3484,30000000,58662452
3485,30000000,58785180
3486,30000000,58795814
3487,30000000,58831997
3488,30000000,58853106
3489,30000000,58900031
3490,30000000,58972904
3491,30000000,58978653
3492,30000000,59192128
3493,30000000,59217789
3494,30000000,59389433
3495,30000000,59418613
3496,30000000,59468275
3497,30000000,59509925
3498,30000000,59520298
3499,30000000,59600000
3500,30000000,59754601
3501,30000000,59827328
3502,30000000,59901913
3503,30000000,59908565
3504,30000000,60000000
3505,30000000,60000000
3506,30000000,60000000
3507,30000000,60052138
3508,30000000,60072596
3509,30000000,60141683
3510,30000000,60161391
3511,30000000,60209334
3512,30000000,60222298
3513,30000000,60251371
3514,30000000,60273173
3515,30000000,60289912
3516,30000000,60378584
3517,30000000,60427839
3518,30000000,60462347
3519,30000000,60474340
3520,30000000,60527873
3521,30000000,60611975
3522,30000000,60629159
3523,30000000,60722734
3524,30000000,60740827
3525,30000000,60780981
3526,30000000,60864870
3527,30000000,60874615
3528,30000000,60922980
3529,30000000,60965854
3530,30000000,61112916
3531,30000000,61141030
3532,30000000,61181942
3533,30000000,61255921
3534,30000000,61276872
3535,30000000,61279452
3536,30000000,61347797
3537,30000000,61389680
3538,30000000,61399552
3539,30000000,61458982
3540,30000000,61489265
3541,30000000,61548707
3542,30000000,61619773
3543,30000000,61648500
3544,30000000,61698899
3545,30000000,61808775
3546,30000000,62000000
3547,30000000,62022014
3548,30000000,62076141
3549,30000000,62112895
3550,30000000,62134225
3551,30000000,62172050
3552,30000000,62357900
3553,30000000,62493712
3554,30000000,62548947
3555,30000000,62616646
3556,30000000,62646763
3557,30000000,62771059
3558,30000000,62882090
3559,30250000,63013281
3560,31000000,63100000
3561,31000000,63102666
3562,31000000,63215872
3563,31000000,63327201
3564,31000000,63372757
3565,31000000,63408614
3566,31000000,63464861
3567,31000000,63513743
3568,31000000,63541777
3569,31000000,63543328
3570,31000000,63647833
3571,31000000,63710000
3572,31000000,63781810
3573,31000000,63782078
3574,31115000,63800345
3575,31500000,63833449
3576,32000000,64088552
3577,32000000,64110728
3578,32000000,64191523
3579,32000000,64238440
3580,32000000,64256513
3581,32000000,64282312
3582,32000000,64321501
3583,32000000,64350171
3584,32000000,64437847
3585,32000000,64445708
3586,32000000,64459316
3587,32000000,64572262
3588,32000000,64626786
3589,32000000,64822796
3590,32000000,64892670
3591,32000000,65070412
3592,32000000,65464324
3593,32000000,65470529
3594,32000000,65535067
3595,32000000,65569869
3596,32000000,65664721
3597,32000000,65705772
3598,32000000,65754228
3599,32000000,65796862
3600,32000000,65884703
3601,32000000,65900249
3602,32000000,65977295
3603,32000000,66000000
3604,32000000,66002004
3605,32000000,66122026
3606,32000000,66468332
3607,32000000,66486080
3608,32000000,66673516
3609,32000000,66787908
3610,32000000,66821036
3611,32000000,66966987
3612,32350000,66976317
3613,32500000,66980456
3614,33000000,67112664
3615,33000000,67192859
3616,33000000,67200000
3617,33000000,67312826
3618,33000000,67347013
3619,33000000,67631903
3620,33000000,67642693
3621,33000000,67683989
3622,33000000,67738090
3623,33000000,67790117
3624,33000000,67800064
3625,33000000,67918658
3626,33000000,68106245
3627,33000000,68129518
3628,33000000,68233629
3629,33000000,68263166
3630,33000000,68267862
3631,34000000,68282844
3632,34000000,68296293
3633,34000000,68349884
3634,34000000,68369434
3635,34000000,68377859
3636,34000000,68392977
3637,34000000,68514844
3638,34000000,68572378
3639,34000000,68673228
3640,34000000,68688831
3641,34000000,68696770
3642,34200000,68706993
3643,35000000,68729358
3644,35000000,68766121
3645,35000000,68851475
3646,35000000,68896829
3647,35000000,68915888
3648,35000000,69055695
3649,35000000,69131860
3650,35000000,69307224
3651,35000000,69425966
3652,35000000,69623713
3653,35000000,69631118
3654,35000000,69700000
3655,35000000,69766619
3656,35000000,69821334
3657,35000000,69823199
3658,35000000,69834815
3659,35000000,69959751
3660,35000000,70000000
3661,35000000,70000000
3662,35000000,70000000
3663,35000000,70016220
3664,35000000,70067909
3665,35000000,70100000
3666,35000000,70136369
3667,35000000,70181428
3668,35000000,70200000
3669,35000000,70442940
3670,35000000,70600000
3671,35000000,70687344
3672,35000000,70906973
3673,35000000,70992898
3674,35000000,71000000
3675,35000000,71000000
3676,35000000,71009334
3677,35000000,71069884
3678,35000000,71073932
3679,35000000,71154592
3680,35000000,71215869
3681,35000000,71320000
3682,35000000,71441250
3683,35000000,71485043
3684,35000000,71561644
3685,35000000,71625195
3686,35000000,71664962
3687,35000000,72000000
3688,35000000,72028752
3689,35000000,72108608
3690,35000000,72178895
3691,35000000,72179579
3692,35000000,72258126
3693,35000000,72266306
3694,35000000,72417394
3695,35000000,72436439
3696,35000000,72500000
3697,35000000,72527595
3698,35000000,72629670
3699,35000000,72778712
3700,35000000,72779000
3701,35000000,73034460
3702,35000000,73090611
3703,35000000,73174566
3704,35000000,73180723
3705,35000000,73244881
3706,35000000,73276047
3707,35000000,73326666
3708,35000000,73345029
3709,35000000,73648228
3710,35000000,73762516
3711,35000000,73830340
3712,35000000,73956241
3713,35000000,74000000
3714,35000000,74134790
3715,35000000,74188937
3716,35000000,74189677
3717,35000000,74208267
3718,35000000,74237563
3719,35000000,74541707
3720,35000000,74558115
3721,35000000,74597643
3722,35000000,74608570
3723,35000000,74679822
3724,35000000,74787599
3725,35000000,74901339
3726,35000000,74952305
3727,35000000,75000000
3728,35000000,75225693
3729,35000000,75450437
3730,35000000,75505856
3731,35000000,75505973
3732,35000000,75511123
3733,35000000,75597042
3734,35000000,75634409
3735,35000000,75700498
3736,35000000,75715436
3737,35000000,75781642
3738,35000000,75800000
3739,35000000,75902208
3740,35000000,75993061
3741,35000000,76000000
3742,35000000,76000000
3743,35000000,76175166
3744,35000000,76181545
3745,35000000,76270454
3746,35000000,76286096
3747,35000000,76432727
3748,35000000,76488889
3749,35000000,76514050
3750,35000000,76578641
3751,35000000,76669806
3752,35000000,76932943
3753,35000000,77112176
3754,35000000,77200000
3755,35000000,77278331
3756,35000000,77477008
3757,35000000,77516304
3758,35000000,77566815
3759,35000000,77628265
3760,35000000,77712439
3761,35000000,77737889
3762,35000000,77741732
3763,35000000,77745568
3764,35000000,77920346
3765,35000000,77944725
3766,35000000,78000586
3767,35000000,78099553
3768,35000000,78247647
3769,35000000,78309131
3770,35000000,78371200
3771,36000000,78378744
3772,36000000,78382433
3773,36000000,78739897
3774,36000000,78756177
3775,36000000,78868508
3776,36000000,78874843
3777,36000000,78898765
3778,36000000,79082515
3779,36000000,79258538
3780,36000000,79567667
3781,36000000,79666653
3782,36000000,79700000
3783,36000000,79799880
3784,37000000,79817939
3785,37000000,79958599
3786,37000000,80035402
3787,37000000,80049764
3788,37000000,80154140
3789,37000000,80197993
3790,37000000,80253908
3791,37000000,80383113
3792,37000000,80547866
3793,37000000,80578934
3794,37000000,80916492
3795,37000000,80936232
3796,37000000,81198894
3797,37000000,81272766
3798,37000000,81452156
3799,37000000,81491068
3800,37665000,81600000
3801,37931000,81974493
3802,38000000,82087155
3803,38000000,82102379
3804,38000000,82150642
3805,38000000,82169884
3806,38000000,82347656
3807,38000000,82391145
3808,38000000,82394288
3809,38000000,82424789
3810,38000000,82466670
3811,38000000,82719885
3812,38000000,82800000
3813,38000000,83160734
3814,38000000,83188165
3815,38000000,83282296
3816,38000000,83453539
3817,38000000,83471511
3818,38000000,83531958
3819,38000000,83557872
3820,38000000,83615414
3821,38000000,83719388
3822,38000000,83761844
3823,38000000,84025816
3824,38000000,84146832
3825,38000000,84460846
3826,38000000,84563118
3827,38000000,84565230
3828,38000000,84601681
3829,38000000,84606030
3830,39000000,84646831
3831,39000000,84772742
3832,39000000,84785914
3833,39000000,85131830
3834,39000000,85167639
3835,39000000,85280250
3836,39000000,85300000
3837,40000000,85306374
3838,40000000,85412898
3839,40000000,85416905
3840,40000000,85446075
3841,40000000,85498534
3842,40000000,85512300
3843,40000000,85564310
3844,40000000,85632458
3845,40000000,85978266
3846,40000000,86165646
3847,40000000,86175291
3848,40000000,86273333
3849,40000000,86362372
3850,40000000,86369815
3851,40000000,86387857
3852,40000000,86572238
3853,40000000,86658558
3854,40000000,86865564
3855,40000000,86915017
3856,40000000,86930411
3857,40000000,87000000
3858,40000000,87055349
3859,40000000,87528173
3860,40000000,87713825
3861,40000000,87754044
3862,40000000,87784194
3863,40000000,87840042
3864,40000000,87987055
3865,40000000,88036683
3866,40000000,88058786
3867,40000000,88100000
3868,40000000,88323487
3869,40000000,88346473
3870,40000000,88545092
3871,40000000,88715192
3872,40000000,88880821
3873,40000000,88933562
3874,40000000,89162162
3875,40000000,89289910
3876,40000000,89328627
3877,40000000,89456761
3878,40000000,89519773
3879,40000000,89792502
3880,40000000,89800000
3881,40000000,90000000
3882,40000000,90000098
3883,40000000,90029656
3884,40000000,90247624
3885,40000000,90259536
3886,40000000,90383208
3887,40000000,90400000
3888,40000000,90426405
3889,40000000,90449929
3890,40000000,90450008
3891,40000000,90565421
3892,40000000,90574188
3893,40000000,90683916
3894,40000000,90815558
3895,40000000,90842646
3896,40000000,90874570
3897,40000000,91036760
3898,40000000,91038276
3899,40000000,91188905
3900,40000000,91196419
3901,40000000,91327197
3902,40000000,91379051
3903,40000000,91636986
3904,40000000,91709827
3905,40000000,91753202
3906,40000000,91974818
3907,40000000,92219310
3908,40000000,92374674
3909,40000000,92380927
3910,40000000,92601050
3911,40000000,92823546
3912,40000000,92913171
3913,40000000,92921203
3914,40000000,92991835
3915,40000000,93246388
3916,40000000,93354918
3917,40000000,93375151
3918,40000000,93525586
3919,40000000,93700000
3920,40000000,93772522
3921,40000000,93820758
3922,40000000,93888180
3923,40000000,93945766
3924,40000000,94000000
3925,40000000,94000000
3926,40000000,94679598
3927,40000000,94728529
3928,40000000,94882889
3929,40000000,94935764
3930,40000000,95000000
3931,40000000,95020213
3932,40000000,95149435
3933,40000000,95226116
3934,40000000,95404397
3935,40000000,95437994
3936,40000000,95461682
3937,40000000,95608995
3938,40000000,95673607
3939,40000000,95696996
3940,40000000,95708457
3941,40000000,95714875
3942,40000000,96047633
3943,40000000,96060858
3944,40000000,96070507
3945,40000000,96085477
3946,40000000,96105964
3947,40000000,96188903
3948,40000000,96269812
3949,40000000,96408652
3950,40000000,96455697
3951,40000000,96542059
3952,40000000,96618699
3953,40000000,96773200
3954,40000000,96800000
3955,40000000,96889998
3956,40000000,96900000
3957,40000000,96976270
3958,40000000,97009150
3959,40000000,97138686
3960,40000000,97437106
3961,40000000,97505481
3962,40000000,97542952
3963,40000000,97552050
3964,40000000,97571250
3965,40000000,97572000
3966,40000000,97594140
3967,40000000,97607453
3968,40000000,97837138
3969,40000000,97838349
3970,40000000,97918663
3971,40600000,98126565
3972,41000000,98159963
3973,41000000,98185582
3974,41000000,98235548
3975,41000000,98337295
3976,41000000,98376292
3977,41300000,98410061
3978,42000000,98441954
3979,42000000,98450062
3980,42000000,99318987
3981,42000000,99357138
3982,42000000,99423521
3983,42000000,99775678
3984,42000000,99965753
3985,42000000,100000000
3986,42000000,100000000
3987,42000000,100000000
3988,42000000,100020092
3989,42000000,100076342
3990,42000000,100086793
3991,42000000,100129872
3992,42000000,100138851
3993,42000000,100230832
3994,42000000,100489151
3995,42000000,100523181
3996,42000000,100525432
3997,42000000,100654149
3998,43000000,100734718
3999,43000000,100853753
4000,43000000,100860818
4001,43000000,101134059
4002,43000000,101229792
4003,43000000,101332962
4004,43000000,101371017
4005,44000000,101564935
4006,44000000,101595121
4007,44000000,101624843
4008,44000000,101646581
4009,44000000,101702060
4010,44000000,101758490
4011,44000000,102000000
4012,44000000,102000000
4013,44000000,102069268
4014,44000000,102244770
4015,44500000,102272727
4016,45000000,102308889
4017,45000000,102356381
4018,45000000,102367405
4019,45000000,102391382
4020,45000000,102441078
4021,45000000,102529779
4022,45000000,102616183
4023,45000000,102820008
4024,45000000,102825796
4025,45000000,102854431
4026,45000000,103039258
4027,45000000,103071443
4028,45000000,103166989
4029,45000000,103173635
4030,45000000,103215094
4031,45000000,103738726
4032,45000000,103891409
4033,45000000,103911669
4034,45000000,103951461
4035,45000000,104155843
4036,45000000,104303851
4037,45000000,104324083
4038,45000000,104384188
4039,45000000,104397102
4040,45000000,104478416
4041,45000000,104876233
4042,45000000,104931801
4043,45000000,104945765
4044,45000000,105011053
4045,45000000,105173115
4046,45000000,105178561
4047,45000000,105197635
4048,45000000,105200903
4049,45000000,105316267
4050,45000000,105610124
4051,45000000,105834556
4052,45000000,106260000
4053,45000000,106303988
4054,45000000,106371651
4055,45000000,106511453
4056,45000000,106645357
4057,45000000,107071655
4058,45000000,107139399
4059,45000000,107196498
4060,45000000,107217396
4061,45000000,107458785
4062,45000000,107597242
4063,45000000,107879496
4064,45000000,108000000
4065,45000000,108047131
4066,45000000,108103450
4067,45000000,108145109
4068,45000000,108185706
4069,45000000,108255770
4070,45000000,108332743
4071,45000000,108539911
4072,45000000,108609310
4073,45000000,108782847
4074,45000000,108846072
4075,45000000,108979549
4076,45000000,108981275
4077,45000000,109000000
4078,45000000,109423648
4079,45000000,109449237
4080,46000000,109502303
4081,46000000,109578115
4082,46000000,109676311
4083,46000000,109862682
4084,46000000,110000000
4085,46000000,110000000
4086,47000000,110206216
4087,47000000,110230332
4088,47000000,110803676
4089,47000000,110879513
4090,47000000,110996879
4091,47000000,111231041
4092,47000000,111340801
4093,47000000,111584787
4094,47000000,111721910
4095,47000000,112006296
4096,48000000,112265139
4097,48000000,112462508
4098,48000000,112483764
4099,48000000,112544580
4100,48000000,112892319
4101,48000000,113000000
4102,48000000,113006880
4103,48000000,113020255
4104,48000000,113086475
4105,48000000,113244290
4106,48000000,113280098
4107,48000000,113309743
4108,48000000,113493481
4109,48000000,113714830
4110,48000000,113857533
4111,48000000,113916474
4112,48000000,114156230
4113,49000000,114178613
4114,49000000,114194847
4115,49000000,114281051
4116,49000000,114660784
4117,49900000,114663461
4118,50000000,114830111
4119,50000000,114908830
4120,50000000,114956699
4121,50000000,114977104
4122,50000000,115000000
4123,50000000,115101622
4124,50000000,115103979
4125,50000000,115229890
4126,50000000,115267375
4127,50000000,115350426
4128,50000000,115505027
4129,50000000,115603229
4130,50000000,115664037
4131,50000000,115772733
4132,50000000,115922175
4133,50000000,116000000
4134,50000000,116000000
4135,50000000,116112375
4136,50000000,116300000
4137,50000000,116400000
4138,50000000,116643346
4139,50000000,116672912
4140,50000000,116700000
4141,50000000,116766556
4142,50000000,116980662
4143,50000000,117000000
4144,50000000,117195061
4145,50000000,117235147
4146,50000000,117270765
4147,50000000,117487473
4148,50000000,117575636
4149,50000000,117615211
4150,50000000,117698894
4151,50000000,117719158
4152,50000000,117758500
4153,50000000,117760134
4154,50000000,117831631
4155,50000000,118000000
4156,50000000,118063304
4157,50000000,118243066
4158,50000000,118338361
4159,50000000,118880016
4160,50000000,119000410
4161,50000000,119114517
4162,50000000,119137784
4163,50000000,119188334
4164,50000000,119208989
4165,50000000,119269486
4166,50000000,119418501
4167,50000000,119500000
4168,50000000,119723358
4169,50000000,119723856
4170,50000000,119754278
4171,50000000,119772232
4172,50000000,119940815
4173,50000000,119946358
4174,50000000,120000000
4175,50000000,120072577
4176,50000000,120081841
4177,50000000,120175290
4178,50000000,120207127
4179,50000000,120455994
4180,50000000,121147947
4181,50000000,121201940
4182,50000000,121214377
4183,50000000,121697323
4184,50000000,121969216
4185,50000000,121975011
4186,50000000,122126687
4187,50000000,122195920
4188,50000000,122200000
4189,50000000,122233971
4190,50000000,122413057
4191,50000000,122417389
4192,50000000,122444772
4193,50000000,122489822
4194,50000000,122563539
4195,50000000,122644820
4196,50000000,122915111
4197,50000000,122919055
4198,50000000,123306987
4199,50000000,123307945
4200,50000000,123384128
4201,50000000,123494610
4202,50000000,123729176
4203,50000000,123922370
4204,50000000,124000000
4205,50000000,124033791
